starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 17 18:40:24 2011	1308328824	2	179	181	177
Fri Jun 17 18:40:24 2011	1308328824	2	185	187	179
Fri Jun 17 18:40:24 2011	1308328824	2	201	203	185
Fri Jun 17 18:40:24 2011	1308328824	2	209	211	201
Fri Jun 17 18:40:24 2011	1308328824	2	259	261	259
Fri Jun 17 18:40:24 2011	1308328824	2	259	261	259
Fri Jun 17 18:40:24 2011	1308328824	2	259	261	259
Fri Jun 17 18:40:24 2011	1308328824	2	260	262	260
Fri Jun 17 18:40:24 2011	1308328824	2	384	385	383
Fri Jun 17 18:40:24 2011	1308328824	2	400	401	399
Fri Jun 17 18:40:24 2011	1308328824	2	410	411	409
Fri Jun 17 18:40:24 2011	1308328824	2	410	412	410
Fri Jun 17 18:40:28 2011	1308328828	0	425	425	424
Fri Jun 17 18:40:28 2011	1308328828	0	427	427	426
Fri Jun 17 18:40:28 2011	1308328828	0	429	429	428
Fri Jun 17 18:40:28 2011	1308328828	0	429	429	429
Fri Jun 17 18:40:28 2011	1308328828	0	434	435	434
Fri Jun 17 18:40:28 2011	1308328828	0	435	435	435
Fri Jun 17 18:40:28 2011	1308328828	0	436	436	435
Fri Jun 17 18:40:28 2011	1308328828	0	436	436	435
Fri Jun 17 18:40:27 2011	1308328827	0	439	439	439
Fri Jun 17 18:40:28 2011	1308328828	0	441	441	440
Fri Jun 17 18:40:28 2011	1308328828	0	443	443	436
Fri Jun 17 18:40:28 2011	1308328828	0	447	447	447
Fri Jun 17 18:40:28 2011	1308328828	0	448	448	447
Fri Jun 17 18:40:25 2011	1308328825	0	449	449	448
Fri Jun 17 18:40:24 2011	1308328824	0	450	450	449
Fri Jun 17 18:40:28 2011	1308328828	0	450	450	449
Fri Jun 17 18:40:28 2011	1308328828	0	450	451	450
Fri Jun 17 18:40:25 2011	1308328825	0	451	452	451
Fri Jun 17 18:40:27 2011	1308328827	0	452	452	449
Fri Jun 17 18:40:27 2011	1308328827	0	454	454	453
Fri Jun 17 18:40:28 2011	1308328828	0	454	455	454
Fri Jun 17 18:40:27 2011	1308328827	0	455	455	454
Fri Jun 17 18:40:28 2011	1308328828	0	455	455	454
Fri Jun 17 18:40:25 2011	1308328825	0	455	455	455
Fri Jun 17 18:40:28 2011	1308328828	0	456	456	455
Fri Jun 17 18:40:25 2011	1308328825	0	456	456	456
Fri Jun 17 18:40:28 2011	1308328828	0	456	457	456
Fri Jun 17 18:40:28 2011	1308328828	0	457	457	456
Fri Jun 17 18:40:28 2011	1308328828	0	457	458	457
Fri Jun 17 18:40:28 2011	1308328828	0	457	458	457
Fri Jun 17 18:40:26 2011	1308328826	0	457	458	457
Fri Jun 17 18:40:27 2011	1308328827	0	458	458	458
Fri Jun 17 18:40:28 2011	1308328828	0	460	460	459
Fri Jun 17 18:40:26 2011	1308328826	0	460	460	460
Fri Jun 17 18:40:26 2011	1308328826	0	460	460	460
Fri Jun 17 18:40:24 2011	1308328824	0	461	461	460
Fri Jun 17 18:40:27 2011	1308328827	0	461	461	461
Fri Jun 17 18:40:27 2011	1308328827	0	461	462	461
Fri Jun 17 18:40:26 2011	1308328826	0	461	462	461
Fri Jun 17 18:40:26 2011	1308328826	0	462	462	462
Fri Jun 17 18:40:28 2011	1308328828	0	463	463	463
Fri Jun 17 18:40:28 2011	1308328828	0	463	463	463
Fri Jun 17 18:40:27 2011	1308328827	0	463	463	463
Fri Jun 17 18:40:24 2011	1308328824	0	463	464	463
Fri Jun 17 18:40:27 2011	1308328827	0	464	464	463
Fri Jun 17 18:40:28 2011	1308328828	0	464	464	463
Fri Jun 17 18:40:28 2011	1308328828	0	464	464	463
Fri Jun 17 18:40:28 2011	1308328828	0	464	464	464
Fri Jun 17 18:40:26 2011	1308328826	0	464	464	464
Fri Jun 17 18:40:26 2011	1308328826	0	464	464	464
Fri Jun 17 18:40:28 2011	1308328828	0	464	465	464
Fri Jun 17 18:40:25 2011	1308328825	0	465	465	464
Fri Jun 17 18:40:25 2011	1308328825	0	465	465	464
Fri Jun 17 18:40:28 2011	1308328828	0	465	465	465
Fri Jun 17 18:40:26 2011	1308328826	0	466	466	465
Fri Jun 17 18:40:28 2011	1308328828	0	466	466	466
Fri Jun 17 18:40:26 2011	1308328826	0	466	466	465
Fri Jun 17 18:40:25 2011	1308328825	0	466	466	465
Fri Jun 17 18:40:26 2011	1308328826	0	466	466	466
Fri Jun 17 18:40:27 2011	1308328827	0	467	467	466
Fri Jun 17 18:40:27 2011	1308328827	0	467	467	466
Fri Jun 17 18:40:25 2011	1308328825	0	467	467	466
Fri Jun 17 18:40:28 2011	1308328828	0	467	467	466
Fri Jun 17 18:40:25 2011	1308328825	0	467	467	467
Fri Jun 17 18:40:26 2011	1308328826	0	467	467	467
Fri Jun 17 18:40:26 2011	1308328826	0	467	467	467
Fri Jun 17 18:40:27 2011	1308328827	0	467	467	467
Fri Jun 17 18:40:27 2011	1308328827	0	467	467	467
Fri Jun 17 18:40:25 2011	1308328825	0	467	468	467
Fri Jun 17 18:40:27 2011	1308328827	0	467	468	467
Fri Jun 17 18:40:28 2011	1308328828	0	468	468	467
Fri Jun 17 18:40:26 2011	1308328826	0	468	468	467
Fri Jun 17 18:40:28 2011	1308328828	0	468	468	468
Fri Jun 17 18:40:28 2011	1308328828	0	469	469	469
Fri Jun 17 18:40:28 2011	1308328828	0	469	469	469
Fri Jun 17 18:40:27 2011	1308328827	0	469	469	469
Fri Jun 17 18:40:27 2011	1308328827	0	469	469	469
Fri Jun 17 18:40:28 2011	1308328828	0	469	469	469
Fri Jun 17 18:40:26 2011	1308328826	0	469	469	469
Fri Jun 17 18:40:25 2011	1308328825	0	469	469	469
Fri Jun 17 18:40:24 2011	1308328824	0	469	469	469
Fri Jun 17 18:40:28 2011	1308328828	0	469	470	469
Fri Jun 17 18:40:28 2011	1308328828	0	470	470	469
Fri Jun 17 18:40:28 2011	1308328828	0	470	470	469
Fri Jun 17 18:40:28 2011	1308328828	0	470	470	469
Fri Jun 17 18:40:26 2011	1308328826	0	470	470	470
Fri Jun 17 18:40:26 2011	1308328826	0	470	470	469
Fri Jun 17 18:40:25 2011	1308328825	0	470	470	470
Fri Jun 17 18:40:26 2011	1308328826	0	470	471	470
Fri Jun 17 18:40:26 2011	1308328826	0	471	471	470
Fri Jun 17 18:40:25 2011	1308328825	0	471	471	470
Fri Jun 17 18:40:28 2011	1308328828	0	471	471	470
Fri Jun 17 18:40:25 2011	1308328825	0	471	471	471
Fri Jun 17 18:40:25 2011	1308328825	0	471	471	471
Fri Jun 17 18:40:24 2011	1308328824	0	471	472	471
Fri Jun 17 18:40:25 2011	1308328825	0	471	472	471
Fri Jun 17 18:40:27 2011	1308328827	0	472	472	471
Fri Jun 17 18:40:26 2011	1308328826	0	472	472	472
Fri Jun 17 18:40:26 2011	1308328826	0	472	472	472
Fri Jun 17 18:40:26 2011	1308328826	0	473	473	472
Fri Jun 17 18:40:28 2011	1308328828	0	473	473	443
Fri Jun 17 18:40:25 2011	1308328825	0	473	473	473
Fri Jun 17 18:40:25 2011	1308328825	0	473	473	472
Fri Jun 17 18:40:27 2011	1308328827	0	473	473	473
Fri Jun 17 18:40:26 2011	1308328826	0	473	473	473
Fri Jun 17 18:40:27 2011	1308328827	0	473	473	473
Fri Jun 17 18:40:26 2011	1308328826	0	473	473	473
Fri Jun 17 18:40:26 2011	1308328826	0	473	474	473
Fri Jun 17 18:40:26 2011	1308328826	0	473	474	473
Fri Jun 17 18:40:27 2011	1308328827	0	473	474	473
Fri Jun 17 18:40:26 2011	1308328826	0	473	474	473
Fri Jun 17 18:40:25 2011	1308328825	0	474	474	473
Fri Jun 17 18:40:26 2011	1308328826	0	473	474	473
Fri Jun 17 18:40:27 2011	1308328827	0	474	474	473
Fri Jun 17 18:40:28 2011	1308328828	0	474	474	473
Fri Jun 17 18:40:25 2011	1308328825	0	474	474	473
Fri Jun 17 18:40:27 2011	1308328827	0	474	474	473
Fri Jun 17 18:40:28 2011	1308328828	0	474	474	474
Fri Jun 17 18:40:28 2011	1308328828	0	474	474	473
Fri Jun 17 18:40:25 2011	1308328825	0	474	474	474
Fri Jun 17 18:40:27 2011	1308328827	0	474	474	474
Fri Jun 17 18:40:25 2011	1308328825	0	474	474	474
Fri Jun 17 18:40:26 2011	1308328826	0	474	474	474
Fri Jun 17 18:40:25 2011	1308328825	0	474	475	474
Fri Jun 17 18:40:27 2011	1308328827	0	475	475	474
Fri Jun 17 18:40:27 2011	1308328827	0	475	475	474
Fri Jun 17 18:40:28 2011	1308328828	0	475	475	475
Fri Jun 17 18:40:26 2011	1308328826	0	475	475	475
Fri Jun 17 18:40:25 2011	1308328825	0	475	475	475
Fri Jun 17 18:40:26 2011	1308328826	0	475	475	475
Fri Jun 17 18:40:28 2011	1308328828	0	475	476	475
Fri Jun 17 18:40:25 2011	1308328825	0	475	476	475
Fri Jun 17 18:40:25 2011	1308328825	0	475	476	475
Fri Jun 17 18:40:26 2011	1308328826	0	476	476	475
Fri Jun 17 18:40:28 2011	1308328828	0	475	476	475
Fri Jun 17 18:40:27 2011	1308328827	0	476	476	475
Fri Jun 17 18:40:26 2011	1308328826	0	476	476	475
Fri Jun 17 18:40:25 2011	1308328825	0	476	476	476
Fri Jun 17 18:40:26 2011	1308328826	0	476	476	476
Fri Jun 17 18:40:26 2011	1308328826	0	476	477	476
Fri Jun 17 18:40:28 2011	1308328828	0	477	477	476
Fri Jun 17 18:40:24 2011	1308328824	0	477	477	476
Fri Jun 17 18:40:28 2011	1308328828	0	477	477	476
Fri Jun 17 18:40:28 2011	1308328828	0	477	477	476
Fri Jun 17 18:40:25 2011	1308328825	0	477	477	477
Fri Jun 17 18:40:24 2011	1308328824	0	477	477	477
Fri Jun 17 18:40:25 2011	1308328825	0	477	477	477
Fri Jun 17 18:40:28 2011	1308328828	0	477	478	477
Fri Jun 17 18:40:27 2011	1308328827	0	477	478	477
Fri Jun 17 18:40:25 2011	1308328825	0	477	478	477
Fri Jun 17 18:40:27 2011	1308328827	0	478	478	477
Fri Jun 17 18:40:27 2011	1308328827	0	478	478	477
Fri Jun 17 18:40:28 2011	1308328828	0	478	478	452
Fri Jun 17 18:40:24 2011	1308328824	0	478	478	477
Fri Jun 17 18:40:26 2011	1308328826	0	478	478	477
Fri Jun 17 18:40:25 2011	1308328825	0	478	478	477
Fri Jun 17 18:40:28 2011	1308328828	0	478	478	477
Fri Jun 17 18:40:27 2011	1308328827	0	478	478	477
Fri Jun 17 18:40:25 2011	1308328825	0	478	478	477
Fri Jun 17 18:40:26 2011	1308328826	0	478	478	477
Fri Jun 17 18:40:26 2011	1308328826	0	478	478	478
Fri Jun 17 18:40:27 2011	1308328827	0	478	478	478
Fri Jun 17 18:40:27 2011	1308328827	0	478	478	478
Fri Jun 17 18:40:24 2011	1308328824	0	478	478	478
Fri Jun 17 18:40:27 2011	1308328827	0	478	479	478
Fri Jun 17 18:40:24 2011	1308328824	0	478	479	478
Fri Jun 17 18:40:26 2011	1308328826	0	478	479	478
Fri Jun 17 18:40:25 2011	1308328825	0	478	479	478
Fri Jun 17 18:40:28 2011	1308328828	0	479	479	478
Fri Jun 17 18:40:26 2011	1308328826	0	479	479	478
Fri Jun 17 18:40:25 2011	1308328825	0	479	479	478
Fri Jun 17 18:40:27 2011	1308328827	0	479	479	478
Fri Jun 17 18:40:28 2011	1308328828	0	479	479	478
Fri Jun 17 18:40:27 2011	1308328827	0	479	479	478
Fri Jun 17 18:40:28 2011	1308328828	0	479	479	478
Fri Jun 17 18:40:27 2011	1308328827	0	479	479	478
Fri Jun 17 18:40:27 2011	1308328827	0	479	479	479
Fri Jun 17 18:40:24 2011	1308328824	0	479	479	479
Fri Jun 17 18:40:28 2011	1308328828	0	479	479	479
Fri Jun 17 18:40:27 2011	1308328827	0	479	480	479
Fri Jun 17 18:40:27 2011	1308328827	0	479	480	479
Fri Jun 17 18:40:26 2011	1308328826	0	480	480	479
Fri Jun 17 18:40:27 2011	1308328827	0	479	480	479
Fri Jun 17 18:40:27 2011	1308328827	0	480	480	479
Fri Jun 17 18:40:28 2011	1308328828	0	479	480	479
Fri Jun 17 18:40:28 2011	1308328828	0	480	480	479
Fri Jun 17 18:40:25 2011	1308328825	0	480	480	479
Fri Jun 17 18:40:27 2011	1308328827	0	480	480	479
Fri Jun 17 18:40:28 2011	1308328828	0	480	480	479
Fri Jun 17 18:40:28 2011	1308328828	0	480	480	479
Fri Jun 17 18:40:25 2011	1308328825	0	480	480	479
Fri Jun 17 18:40:25 2011	1308328825	0	480	480	480
Fri Jun 17 18:40:27 2011	1308328827	0	480	480	480
Fri Jun 17 18:40:25 2011	1308328825	0	480	480	480
Fri Jun 17 18:40:26 2011	1308328826	0	480	480	480
Fri Jun 17 18:40:28 2011	1308328828	0	480	480	480
Fri Jun 17 18:40:26 2011	1308328826	0	480	480	480
Fri Jun 17 18:40:28 2011	1308328828	0	480	480	480
Fri Jun 17 18:40:25 2011	1308328825	0	480	481	480
Fri Jun 17 18:40:26 2011	1308328826	0	480	481	480
Fri Jun 17 18:40:28 2011	1308328828	0	480	481	480
Fri Jun 17 18:40:25 2011	1308328825	0	480	481	480
Fri Jun 17 18:40:25 2011	1308328825	0	480	481	480
Fri Jun 17 18:40:27 2011	1308328827	0	480	481	480
Fri Jun 17 18:40:27 2011	1308328827	0	480	481	480
Fri Jun 17 18:40:25 2011	1308328825	0	481	481	480
Fri Jun 17 18:40:27 2011	1308328827	0	480	481	480
Fri Jun 17 18:40:28 2011	1308328828	0	481	481	480
Fri Jun 17 18:40:24 2011	1308328824	0	481	481	480
Fri Jun 17 18:40:27 2011	1308328827	0	481	481	480
Fri Jun 17 18:40:25 2011	1308328825	0	481	481	480
Fri Jun 17 18:40:26 2011	1308328826	0	481	481	481
Fri Jun 17 18:40:28 2011	1308328828	0	481	481	481
Fri Jun 17 18:40:24 2011	1308328824	0	481	481	481
Fri Jun 17 18:40:26 2011	1308328826	0	481	481	481
Fri Jun 17 18:40:27 2011	1308328827	0	481	481	481
Fri Jun 17 18:40:25 2011	1308328825	0	481	482	481
Fri Jun 17 18:40:28 2011	1308328828	0	481	482	481
Fri Jun 17 18:40:27 2011	1308328827	0	481	482	481
Fri Jun 17 18:40:28 2011	1308328828	0	481	482	481
Fri Jun 17 18:40:25 2011	1308328825	0	481	482	481
Fri Jun 17 18:40:27 2011	1308328827	0	482	482	481
Fri Jun 17 18:40:25 2011	1308328825	0	482	482	481
Fri Jun 17 18:40:26 2011	1308328826	0	482	482	481
Fri Jun 17 18:40:27 2011	1308328827	0	482	482	482
Fri Jun 17 18:40:24 2011	1308328824	0	482	482	481
Fri Jun 17 18:40:24 2011	1308328824	0	482	482	481
Fri Jun 17 18:40:26 2011	1308328826	0	482	482	482
Fri Jun 17 18:40:27 2011	1308328827	0	482	482	482
Fri Jun 17 18:40:25 2011	1308328825	0	482	483	482
Fri Jun 17 18:40:24 2011	1308328824	0	482	483	482
Fri Jun 17 18:40:28 2011	1308328828	0	482	483	482
Fri Jun 17 18:40:25 2011	1308328825	0	483	483	482
Fri Jun 17 18:40:28 2011	1308328828	0	483	483	482
Fri Jun 17 18:40:27 2011	1308328827	0	483	483	482
Fri Jun 17 18:40:27 2011	1308328827	0	483	483	482
Fri Jun 17 18:40:27 2011	1308328827	0	483	483	483
Fri Jun 17 18:40:27 2011	1308328827	0	483	483	483
Fri Jun 17 18:40:27 2011	1308328827	0	483	483	483
Fri Jun 17 18:40:25 2011	1308328825	0	483	483	483
Fri Jun 17 18:40:26 2011	1308328826	0	483	483	458
Fri Jun 17 18:40:28 2011	1308328828	0	483	483	483
Fri Jun 17 18:40:28 2011	1308328828	0	483	483	483
Fri Jun 17 18:40:25 2011	1308328825	0	483	484	483
Fri Jun 17 18:40:25 2011	1308328825	0	483	484	483
Fri Jun 17 18:40:26 2011	1308328826	0	483	484	483
Fri Jun 17 18:40:26 2011	1308328826	0	483	484	483
Fri Jun 17 18:40:25 2011	1308328825	0	483	484	483
Fri Jun 17 18:40:25 2011	1308328825	0	483	484	483
Fri Jun 17 18:40:26 2011	1308328826	0	484	484	483
Fri Jun 17 18:40:28 2011	1308328828	0	483	484	483
Fri Jun 17 18:40:27 2011	1308328827	0	484	484	483
Fri Jun 17 18:40:26 2011	1308328826	0	484	484	483
Fri Jun 17 18:40:28 2011	1308328828	0	484	484	483
Fri Jun 17 18:40:25 2011	1308328825	0	484	484	483
Fri Jun 17 18:40:26 2011	1308328826	0	484	484	481
Fri Jun 17 18:40:25 2011	1308328825	0	484	484	483
Fri Jun 17 18:40:27 2011	1308328827	0	484	484	484
Fri Jun 17 18:40:26 2011	1308328826	0	484	484	484
Fri Jun 17 18:40:24 2011	1308328824	0	484	484	484
Fri Jun 17 18:40:27 2011	1308328827	0	484	484	484
Fri Jun 17 18:40:28 2011	1308328828	0	484	484	484
Fri Jun 17 18:40:28 2011	1308328828	0	484	484	484
Fri Jun 17 18:40:28 2011	1308328828	0	484	485	484
Fri Jun 17 18:40:26 2011	1308328826	0	484	485	484
Fri Jun 17 18:40:27 2011	1308328827	0	485	485	484
Fri Jun 17 18:40:28 2011	1308328828	0	484	485	484
Fri Jun 17 18:40:28 2011	1308328828	0	485	485	484
Fri Jun 17 18:40:25 2011	1308328825	0	485	485	484
Fri Jun 17 18:40:28 2011	1308328828	0	485	485	484
Fri Jun 17 18:40:24 2011	1308328824	0	485	485	457
Fri Jun 17 18:40:26 2011	1308328826	0	485	485	484
Fri Jun 17 18:40:26 2011	1308328826	0	485	485	484
Fri Jun 17 18:40:24 2011	1308328824	0	485	485	484
Fri Jun 17 18:40:26 2011	1308328826	0	485	485	484
Fri Jun 17 18:40:28 2011	1308328828	0	485	485	484
Fri Jun 17 18:40:28 2011	1308328828	0	485	485	485
Fri Jun 17 18:40:27 2011	1308328827	0	485	485	484
Fri Jun 17 18:40:28 2011	1308328828	0	485	485	485
Fri Jun 17 18:40:26 2011	1308328826	0	485	485	484
Fri Jun 17 18:40:28 2011	1308328828	0	485	485	485
Fri Jun 17 18:40:28 2011	1308328828	0	485	485	484
Fri Jun 17 18:40:27 2011	1308328827	0	485	485	485
Fri Jun 17 18:40:25 2011	1308328825	0	485	485	485
Fri Jun 17 18:40:27 2011	1308328827	0	485	485	485
Fri Jun 17 18:40:25 2011	1308328825	0	485	485	485
Fri Jun 17 18:40:27 2011	1308328827	1	484	485	484
Fri Jun 17 18:40:25 2011	1308328825	0	485	486	485
Fri Jun 17 18:40:24 2011	1308328824	0	485	486	485
Fri Jun 17 18:40:28 2011	1308328828	0	485	486	485
Fri Jun 17 18:40:25 2011	1308328825	0	486	486	485
Fri Jun 17 18:40:28 2011	1308328828	0	486	486	485
Fri Jun 17 18:40:28 2011	1308328828	1	485	486	485
Fri Jun 17 18:40:27 2011	1308328827	0	486	486	485
Fri Jun 17 18:40:25 2011	1308328825	0	486	486	485
Fri Jun 17 18:40:27 2011	1308328827	0	486	486	485
Fri Jun 17 18:40:27 2011	1308328827	0	486	486	485
Fri Jun 17 18:40:25 2011	1308328825	0	486	486	485
Fri Jun 17 18:40:26 2011	1308328826	0	486	486	485
Fri Jun 17 18:40:26 2011	1308328826	0	486	486	486
Fri Jun 17 18:40:26 2011	1308328826	0	486	486	486
Fri Jun 17 18:40:26 2011	1308328826	0	486	486	486
Fri Jun 17 18:40:28 2011	1308328828	0	486	486	486
Fri Jun 17 18:40:26 2011	1308328826	0	486	487	486
Fri Jun 17 18:40:25 2011	1308328825	0	486	487	486
Fri Jun 17 18:40:27 2011	1308328827	0	486	487	486
Fri Jun 17 18:40:25 2011	1308328825	0	487	487	486
Fri Jun 17 18:40:27 2011	1308328827	0	487	487	486
Fri Jun 17 18:40:28 2011	1308328828	0	487	487	459
Fri Jun 17 18:40:24 2011	1308328824	0	487	487	486
Fri Jun 17 18:40:28 2011	1308328828	0	487	487	487
Fri Jun 17 18:40:27 2011	1308328827	0	487	487	487
Fri Jun 17 18:40:24 2011	1308328824	0	487	487	487
Fri Jun 17 18:40:24 2011	1308328824	0	487	487	486
Fri Jun 17 18:40:26 2011	1308328826	0	487	487	487
Fri Jun 17 18:40:26 2011	1308328826	0	487	487	487
Fri Jun 17 18:40:25 2011	1308328825	0	487	487	487
Fri Jun 17 18:40:28 2011	1308328828	0	487	487	487
Fri Jun 17 18:40:25 2011	1308328825	0	487	487	487
Fri Jun 17 18:40:25 2011	1308328825	0	487	488	487
Fri Jun 17 18:40:26 2011	1308328826	0	487	488	487
Fri Jun 17 18:40:25 2011	1308328825	0	487	488	487
Fri Jun 17 18:40:28 2011	1308328828	0	487	488	487
Fri Jun 17 18:40:27 2011	1308328827	0	487	488	487
Fri Jun 17 18:40:27 2011	1308328827	0	488	488	487
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	458
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	487
Fri Jun 17 18:40:26 2011	1308328826	0	487	488	487
Fri Jun 17 18:40:27 2011	1308328827	0	488	488	487
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	487
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	487
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	458
Fri Jun 17 18:40:28 2011	1308328828	0	488	488	462
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	487
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	488
Fri Jun 17 18:40:27 2011	1308328827	0	488	488	488
Fri Jun 17 18:40:25 2011	1308328825	0	488	488	488
Fri Jun 17 18:40:26 2011	1308328826	0	488	488	488
Fri Jun 17 18:40:25 2011	1308328825	0	488	488	488
Fri Jun 17 18:40:25 2011	1308328825	0	488	488	488
Fri Jun 17 18:40:25 2011	1308328825	0	488	488	488
Fri Jun 17 18:40:27 2011	1308328827	0	488	488	488
Fri Jun 17 18:40:28 2011	1308328828	0	488	489	488
Fri Jun 17 18:40:28 2011	1308328828	0	488	489	488
Fri Jun 17 18:40:26 2011	1308328826	0	488	489	488
Fri Jun 17 18:40:25 2011	1308328825	0	488	489	488
Fri Jun 17 18:40:25 2011	1308328825	0	489	489	488
Fri Jun 17 18:40:24 2011	1308328824	0	489	489	488
Fri Jun 17 18:40:27 2011	1308328827	0	489	489	488
Fri Jun 17 18:40:26 2011	1308328826	0	489	489	488
Fri Jun 17 18:40:24 2011	1308328824	0	489	489	488
Fri Jun 17 18:40:25 2011	1308328825	0	489	489	488
Fri Jun 17 18:40:26 2011	1308328826	0	489	489	488
Fri Jun 17 18:40:26 2011	1308328826	0	489	489	488
Fri Jun 17 18:40:28 2011	1308328828	0	489	489	489
Fri Jun 17 18:40:26 2011	1308328826	0	489	489	488
Fri Jun 17 18:40:26 2011	1308328826	0	489	489	488
Fri Jun 17 18:40:27 2011	1308328827	0	489	489	489
Fri Jun 17 18:40:24 2011	1308328824	0	489	489	489
Fri Jun 17 18:40:26 2011	1308328826	0	489	489	489
Fri Jun 17 18:40:26 2011	1308328826	0	489	489	489
Fri Jun 17 18:40:25 2011	1308328825	0	489	489	489
Fri Jun 17 18:40:28 2011	1308328828	0	489	489	489
Fri Jun 17 18:40:27 2011	1308328827	0	489	489	489
